student_id,subject,mean_score,min_score,max_score,test_count,attendance_pct,study_hours,trend,label
2021,Physics,65.8,56,73,5,77.16,0.5,8,0
2022,English,48.833333333333336,40,58,6,69.87,1.82,-9,0
2022,Math,47.8,40,60,5,69.87,1.82,-7,0
2022,Physics,53.5,50,59,4,69.87,1.82,-6,0
2023,English,66.8,51,75,5,85.56,1.58,-24,0
2023,Math,74.66666666666667,68,79,3,85.56,1.58,11,0
2023,Physics,43.25,33,55,4,85.56,1.58,7,1
2024,English,77.5,69,84,6,86.69,4.35,-7,0
2024,Math,75.75,66,91,4,86.69,4.35,-25,0
2024,Physics,71.16666666666667,66,78,6,86.69,4.35,-10,0
2025,English,37.75,27,53,4,75.23,3.21,-26,1
2025,Math,57.666666666666664,52,64,3,75.23,3.21,-12,0
2025,Physics,73.0,65,85,5,75.23,3.21,4,0
2026,English,60.666666666666664,45,72,3,59.81,1.42,27,0
2026,Math,52.0,41,64,4,59.81,1.42,23,0
2026,Physics,49.0,38,61,6,59.81,1.42,-18,1
2027,English,55.75,45,66,4,77.23,3.02,-18,0
2027,Math,70.66666666666667,54,79,6,77.23,3.02,12,0
2027,Physics,40.333333333333336,23,49,6,77.23,3.02,-22,1
2028,English,49.75,45,53,4,65.01,1.26,-1,0
2028,Math,56.4,45,74,5,65.01,1.26,-22,0
2028,Physics,62.666666666666664,51,74,3,65.01,1.26,-12,0
2029,English,73.6,63,86,5,77.93,1.05,23,0
2029,Math,60.0,51,69,2,77.93,1.05,-18,0
2029,Physics,41.333333333333336,27,52,6,77.93,1.05,11,1
2030,English,51.666666666666664,33,62,6,77.08,3.32,0,1
2030,Math,38.75,32,53,4,77.08,3.32,0,1
2030,Physics,36.5,35,38,2,77.08,3.32,3,1
2031,English,63.0,62,64,2,46.18,2.72,2,0
2031,Math,71.5,53,80,4,46.18,2.72,-24,1
2031,Physics,41.0,29,52,3,46.18,2.72,23,1
2032,English,50.666666666666664,41,58,6,96.31,3.48,-10,0
2032,Math,52.5,44,63,4,96.31,3.48,-19,0
2032,Physics,68.0,58,83,5,96.31,3.48,-21,0
2033,English,64.0,56,72,2,80.13,3.09,16,0
2033,Math,40.25,31,50,4,80.13,3.09,-3,1
2033,Physics,66.0,53,79,4,80.13,3.09,14,0
2034,English,35.5,31,42,4,78.86,2.23,11,1
2034,Math,44.0,39,52,3,78.86,2.23,11,0
2034,Physics,76.66666666666667,74,82,3,78.86,2.23,8,0
2035,English,59.0,57,61,2,79.11,2.33,-4,0
2035,Math,78.5,73,87,6,79.11,2.33,12,0
2035,Physics,45.0,30,58,5,79.11,2.33,20,1
2036,English,34.5,25,44,2,76.31,2.41,19,1
2036,Math,37.0,33,43,4,76.31,2.41,10,1
2036,Physics,28.666666666666668,20,39,6,76.31,2.41,7,1
2037,English,34.0,24,43,6,61.9,3.2,11,1
2037,Math,61.4,49,76,5,61.9,3.2,12,0
2037,Physics,53.0,41,60,4,61.9,3.2,-18,1
2038,English,35.5,35,36,2,56.62,3.9,-1,1
2038,Math,60.5,54,67,2,56.62,3.9,-13,1
2038,Physics,59.0,53,67,6,56.62,3.9,1,0
2039,English,75.0,62,89,6,62.34,2.57,-7,0
2039,Math,32.8,26,48,5,62.34,2.57,16,1
2039,Physics,49.0,45,53,3,62.34,2.57,8,0
2040,English,52.666666666666664,43,67,3,64.82,4.45,-5,0
2040,Math,82.0,64,90,6,64.82,4.45,10,0
2040,Physics,38.75,28,51,4,64.82,4.45,0,1
2041,English,49.666666666666664,46,55,3,56.36,3.81,9,0
2041,Math,52.0,46,59,4,56.36,3.81,8,0
2041,Physics,69.33333333333333,56,82,6,56.36,3.81,-26,1
2042,English,83.2,73,90,5,90.66,3.12,-8,0
2042,Math,64.5,57,75,6,90.66,3.12,-2,0
2042,Physics,73.0,64,88,6,90.66,3.12,5,0
2043,English,51.2,48,60,5,83.91,3.23,11,0
2043,Math,37.333333333333336,32,41,3,83.91,3.23,-2,1
2043,Physics,64.6,53,81,5,83.91,3.23,-2,0
2044,English,53.75,47,59,4,82.57,2.84,-3,0
2044,Math,77.16666666666667,68,86,6,82.57,2.84,-8,0
2044,Physics,50.4,44,61,5,82.57,2.84,12,0
2045,English,51.5,48,55,2,69.78,2.74,-7,0
2045,Math,43.5,31,54,6,69.78,2.74,-16,1
2045,Physics,67.5,65,70,2,69.78,2.74,-5,0
2046,English,52.333333333333336,42,70,6,71.48,1.98,1,0
2046,Math,64.0,61,67,2,71.48,1.98,-6,0
2046,Physics,48.0,44,50,3,71.48,1.98,-6,0
2047,English,38.8,26,55,5,82.36,2.79,13,1
2047,Math,67.5,64,71,2,82.36,2.79,7,0
2047,Physics,34.5,31,38,2,82.36,2.79,-7,1
2048,English,45.0,34,56,5,84.65,2.75,-9,1
2048,Math,52.5,51,54,2,84.65,2.75,3,0
2048,Physics,42.5,31,51,4,84.65,2.75,12,1
2049,English,65.2,57,73,5,79.31,2.63,-4,0
2049,Math,74.83333333333333,61,85,6,79.31,2.63,-10,0
2049,Physics,30.0,17,36,6,79.31,2.63,-3,1
2050,English,65.66666666666667,52,76,3,77.35,3.1,17,0
2050,Math,38.666666666666664,35,44,3,77.35,3.1,-7,1
2050,Physics,71.75,64,80,4,77.35,3.1,14,0
2051,English,41.666666666666664,33,48,6,71.14,2.86,15,1
2051,Math,53.25,47,62,4,71.14,2.86,15,0
2051,Physics,65.83333333333333,56,78,6,71.14,2.86,8,0
2052,English,79.0,73,87,3,76.96,3.21,-4,0
2052,Math,49.333333333333336,38,63,6,76.96,3.21,15,0
2052,Physics,62.75,57,72,4,76.96,3.21,-15,0
2053,English,62.5,61,64,2,83.0,3.66,3,0
2053,Math,34.5,25,44,2,83.0,3.66,19,1
2053,Physics,58.0,55,61,2,83.0,3.66,-6,0
2054,English,47.5,44,53,4,76.56,3.08,-3,0
2054,Math,49.333333333333336,43,59,6,76.56,3.08,0,0
2054,Physics,59.0,55,65,5,76.56,3.08,2,0
2055,English,47.333333333333336,34,59,3,76.34,2.84,10,1
2055,Math,62.25,57,75,4,76.34,2.84,18,0
2055,Physics,59.833333333333336,53,72,6,76.34,2.84,15,0
2056,English,63.8,53,72,5,65.9,0.95,19,0
2056,Math,40.0,36,46,3,65.9,0.95,8,0
2056,Physics,54.8,44,67,5,65.9,0.95,-8,0
2057,English,65.25,57,73,4,58.89,2.89,2,0
2057,Math,44.2,40,52,5,58.89,2.89,-12,1
2057,Physics,48.666666666666664,36,62,3,58.89,2.89,12,0
2058,English,28.0,23,34,4,71.53,1.79,-6,1
2058,Math,65.0,60,70,2,71.53,1.79,10,0
2058,Physics,68.83333333333333,60,85,6,71.53,1.79,14,0
2059,English,50.5,46,55,2,84.28,2.06,-9,0
2059,Math,47.5,47,48,2,84.28,2.06,-1,0
2059,Physics,39.333333333333336,27,47,3,84.28,2.06,20,1
2060,English,64.0,57,68,3,83.55,2.31,-11,0
2060,Math,34.333333333333336,27,46,3,83.55,2.31,19,1
2060,Physics,70.66666666666667,65,80,6,83.55,2.31,1,0
2061,English,37.166666666666664,26,51,6,74.69,1.68,20,1
2061,Math,52.8,49,58,5,74.69,1.68,9,0
2061,Physics,36.0,28,44,2,74.69,1.68,16,1
2062,English,33.8,19,41,5,68.42,4.14,16,1
2062,Math,56.0,50,62,2,68.42,4.14,-12,0
2062,Physics,50.0,40,62,6,68.42,4.14,17,0
2063,English,47.75,38,54,4,94.83,2.78,-2,0
2063,Math,65.0,49,76,6,94.83,2.78,-26,0
2063,Physics,47.333333333333336,35,54,3,94.83,2.78,-19,0
2064,English,59.5,46,73,2,76.6,3.06,27,0
2064,Math,54.333333333333336,44,60,3,76.6,3.06,-1,0
2064,Physics,69.66666666666667,55,79,6,76.6,3.06,13,0
2065,English,45.333333333333336,35,53,6,60.61,2.84,3,0
2065,Math,52.0,48,61,4,60.61,2.84,-10,0
2065,Physics,64.0,59,69,2,60.61,2.84,-10,0
2066,English,54.5,54,55,2,76.53,2.16,-1,0
2066,Math,53.75,46,62,4,76.53,2.16,-6,0
2066,Physics,63.333333333333336,53,72,3,76.53,2.16,19,0
2067,English,62.5,61,64,2,64.81,5.43,3,0
2067,Math,71.75,56,78,4,64.81,5.43,-20,1
2067,Physics,34.833333333333336,20,49,6,64.81,5.43,0,1
2068,English,82.33333333333333,78,89,3,75.22,4.05,-11,0
2068,Math,43.0,43,43,2,75.22,4.05,0,0
2068,Physics,76.0,62,84,5,75.22,4.05,-12,0
2069,English,57.5,45,70,2,70.87,2.53,-25,0
2069,Math,47.2,39,55,5,70.87,2.53,1,0
2069,Physics,41.8,28,52,5,70.87,2.53,-20,1
2070,English,81.0,75,87,2,80.7,3.26,-12,0
2070,Math,39.333333333333336,35,43,3,80.7,3.26,5,1
2070,Physics,28.0,26,30,2,80.7,3.26,-4,1
2071,English,44.0,35,49,4,69.99,2.95,2,0
2071,Math,63.25,54,73,4,69.99,2.95,16,0
2071,Physics,69.0,51,78,4,69.99,2.95,-22,0
2072,English,75.33333333333333,67,85,6,81.62,3.49,-2,0
2072,Math,35.333333333333336,30,45,3,81.62,3.49,14,1
2072,Physics,78.5,75,82,2,81.62,3.49,-7,0
2073,English,56.2,46,64,5,73.04,2.11,-18,0
2073,Math,71.8,63,86,5,73.04,2.11,19,0
2073,Physics,40.166666666666664,29,52,6,73.04,2.11,11,1
2074,English,56.0,54,58,2,76.95,2.68,4,0
2074,Math,64.33333333333333,59,72,3,76.95,2.68,10,0
2074,Physics,30.0,22,38,2,76.95,2.68,-16,1
2075,English,43.333333333333336,37,48,3,74.69,1.84,-3,0
2075,Math,65.2,57,69,5,74.69,1.84,-10,0
2075,Physics,41.5,34,49,2,74.69,1.84,15,1
2076,English,44.25,42,46,4,63.37,3.58,-4,0
2076,Math,73.66666666666667,69,76,3,63.37,3.58,7,0
2076,Physics,51.666666666666664,39,62,6,63.37,3.58,-17,1
2077,English,43.333333333333336,35,52,3,81.68,2.73,-8,0
2077,Math,69.5,58,83,6,81.68,2.73,25,0
2077,Physics,39.0,37,41,2,81.68,2.73,4,1
2078,English,51.5,48,55,2,64.61,3.53,-7,0
2078,Math,52.333333333333336,49,55,3,64.61,3.53,-6,0
2078,Physics,72.83333333333333,58,87,6,64.61,3.53,18,0
2079,English,70.66666666666667,65,74,3,90.46,3.62,-9,0
2079,Math,49.0,40,56,3,90.46,3.62,-16,0
2079,Physics,74.33333333333333,61,88,6,90.46,3.62,-1,0
2080,English,84.33333333333333,77,91,3,81.14,2.51,8,0
2080,Math,33.2,27,41,5,81.14,2.51,-14,1
2080,Physics,56.333333333333336,50,69,6,81.14,2.51,19,0
2081,English,67.0,67,67,2,63.74,1.96,0,0
2081,Math,75.25,66,89,4,63.74,1.96,-3,0
2081,Physics,76.0,68,84,2,63.74,1.96,16,0
2082,English,35.666666666666664,22,43,6,64.43,2.34,14,1
2082,Math,36.0,28,44,2,64.43,2.34,-16,1
2082,Physics,68.5,61,72,4,64.43,2.34,0,0
2083,English,31.0,21,43,6,74.16,2.47,7,1
2083,Math,33.0,24,42,2,74.16,2.47,18,1
2083,Physics,78.5,76,81,2,74.16,2.47,5,0
2084,English,61.333333333333336,48,71,6,76.7,1.9,-21,0
2084,Math,46.0,44,48,2,76.7,1.9,-4,0
2084,Physics,63.5,59,68,2,76.7,1.9,9,0
2085,English,29.666666666666668,20,40,6,86.6,3.56,-15,1
2085,Math,73.5,61,89,4,86.6,3.56,2,0
2085,Physics,42.166666666666664,31,55,6,86.6,3.56,6,1
2086,English,49.0,36,61,4,78.96,3.48,-21,0
2086,Math,65.33333333333333,57,81,3,78.96,3.48,24,0
2086,Physics,40.666666666666664,31,48,6,78.96,3.48,-8,1
2087,English,29.666666666666668,19,37,3,74.78,2.11,4,1
2087,Math,37.333333333333336,26,46,6,74.78,2.11,-2,1
2087,Physics,31.166666666666668,20,44,6,74.78,2.11,1,1
2088,English,43.25,39,49,4,85.38,2.35,10,0
2088,Math,32.0,22,43,4,85.38,2.35,7,1
2088,Physics,36.0,30,42,2,85.38,2.35,-12,1
2089,English,70.0,62,82,5,78.89,3.16,-16,0
2089,Math,50.75,46,62,4,78.89,3.16,-13,0
2089,Physics,72.0,62,80,3,78.89,3.16,-6,0
2090,English,54.166666666666664,46,68,6,79.66,1.72,-6,0
2090,Math,76.0,72,83,3,79.66,1.72,-1,0
2090,Physics,67.0,59,75,2,79.66,1.72,16,0
2091,English,37.25,32,43,4,69.65,3.19,-5,1
2091,Math,63.666666666666664,55,78,6,69.65,3.19,-4,0
2091,Physics,68.5,62,75,2,69.65,3.19,-13,0
2092,English,53.0,42,66,5,67.31,2.8,-13,0
2092,Math,35.2,23,45,5,67.31,2.8,-9,1
2092,Physics,64.33333333333333,58,71,3,67.31,2.8,7,0
2093,English,33.4,22,42,5,71.12,1.21,19,1
2093,Math,68.33333333333333,61,80,6,71.12,1.21,0,0
2093,Physics,60.6,52,72,5,71.12,1.21,19,0
2094,English,67.8,63,73,5,71.38,2.09,-8,0
2094,Math,77.4,66,88,5,71.38,2.09,9,0
2094,Physics,74.0,63,85,2,71.38,2.09,22,0
2095,English,40.5,35,49,4,79.73,4.11,-13,0
2095,Math,53.333333333333336,48,64,3,79.73,4.11,16,0
2095,Physics,42.4,28,52,5,79.73,4.11,7,1
2096,English,44.0,40,48,2,81.44,2.32,-8,0
2096,Math,35.5,24,44,4,81.44,2.32,11,1
2096,Physics,29.8,23,38,5,81.44,2.32,-15,1
2097,English,68.5,60,83,6,83.69,2.91,21,0
2097,Math,66.8,56,81,5,83.69,2.91,-25,0
2097,Physics,58.666666666666664,53,65,3,83.69,2.91,-7,0
2098,English,73.0,60,86,2,74.69,1.45,-26,0
2098,Math,62.5,60,65,2,74.69,1.45,-5,0
2098,Physics,48.333333333333336,38,67,3,74.69,1.45,-2,0
2099,English,34.4,26,45,5,69.4,5.27,14,1
2099,Math,52.2,32,58,5,69.4,5.27,1,1
2099,Physics,70.66666666666667,62,84,3,69.4,5.27,4,0
2100,English,37.666666666666664,35,41,3,77.77,2.39,-2,1
2100,Math,48.0,40,53,3,77.77,2.39,-2,0
2100,Physics,74.33333333333333,68,79,3,77.77,2.39,-11,0
2101,English,79.0,70,89,3,61.21,2.86,-11,1
2101,Math,26.2,20,37,5,61.21,2.86,17,1
2101,Physics,37.5,31,43,4,61.21,2.86,3,1
2102,English,79.33333333333333,70,87,6,50.41,1.86,-9,0
2102,Math,58.5,43,65,6,50.41,1.86,9,0
2102,Physics,62.166666666666664,50,74,6,50.41,1.86,-14,1
2103,English,43.333333333333336,36,50,3,87.08,2.58,14,0
2103,Math,72.5,70,75,2,87.08,2.58,-5,0
2103,Physics,70.0,61,76,5,87.08,2.58,1,0
2104,English,38.0,32,45,4,66.44,3.39,-8,1
2104,Math,59.166666666666664,50,70,6,66.44,3.39,-3,0
2104,Physics,59.5,57,62,2,66.44,3.39,-5,0
2105,English,74.8,62,84,5,66.29,1.9,-10,0
2105,Math,52.333333333333336,43,70,6,66.29,1.9,-1,0
2105,Physics,31.0,26,37,3,66.29,1.9,-7,1
2106,English,51.25,36,62,4,67.27,2.14,-1,0
2106,Math,44.5,33,58,6,67.27,2.14,-3,1
2106,Physics,63.5,63,64,2,67.27,2.14,1,0
2107,English,75.25,65,84,4,85.52,2.53,-15,0
2107,Math,48.8,44,65,5,85.52,2.53,1,0
2107,Physics,67.33333333333333,61,74,3,85.52,2.53,7,0
2108,English,74.0,69,79,2,71.96,2.72,-10,0
2108,Math,29.666666666666668,19,44,6,71.96,2.72,-25,1
2108,Physics,47.0,42,52,2,71.96,2.72,-10,0
2109,English,79.75,69,86,4,76.8,3.44,-4,0
2109,Math,30.0,22,45,3,76.8,3.44,-23,1
2109,Physics,33.25,22,45,4,76.8,3.44,18,1
2110,English,42.8,28,53,5,86.99,1.35,-19,1
2110,Math,33.2,27,45,5,86.99,1.35,0,1
2110,Physics,40.666666666666664,33,49,3,86.99,1.35,-7,1
2111,English,51.6,42,60,5,61.35,4.45,-6,0
2111,Math,39.833333333333336,27,45,6,61.35,4.45,0,1
2111,Physics,62.2,54,80,5,61.35,4.45,-17,1
2112,English,49.0,39,60,4,56.54,0.77,16,0
2112,Math,31.666666666666668,26,36,3,56.54,0.77,-10,1
2112,Physics,30.0,24,42,3,56.54,0.77,0,1
2113,English,49.666666666666664,44,55,3,84.91,1.56,-11,0
2113,Math,31.25,23,38,4,84.91,1.56,-11,1
2113,Physics,48.2,41,54,5,84.91,1.56,-1,0
2114,English,45.0,35,50,3,72.49,2.74,-15,0
2114,Math,44.4,35,51,5,72.49,2.74,4,0
2114,Physics,30.6,22,38,5,72.49,2.74,2,1
2115,English,65.75,57,76,4,70.68,3.39,9,0
2115,Math,26.333333333333332,21,33,3,70.68,3.39,-4,1
2115,Physics,71.33333333333333,57,80,3,70.68,3.39,-20,0
2116,English,73.0,65,82,3,100.0,2.89,17,0
2116,Math,66.5,60,73,2,100.0,2.89,-13,0
2116,Physics,55.5,55,56,2,100.0,2.89,-1,0
2117,English,58.5,46,74,4,80.13,2.35,3,0
2117,Math,24.333333333333332,18,30,3,80.13,2.35,-12,1
2117,Physics,43.75,36,51,4,80.13,2.35,-11,0
2118,English,50.6,40,64,5,74.58,2.48,10,0
2118,Math,43.0,37,49,2,74.58,2.48,-12,0
2118,Physics,62.5,55,70,2,74.58,2.48,-15,0
2119,English,63.4,52,76,5,64.6,1.71,14,0
2119,Math,31.666666666666668,19,39,3,64.6,1.71,2,1
2119,Physics,77.0,67,87,3,64.6,1.71,-10,0
2120,English,71.33333333333333,63,81,6,77.85,2.1,15,0
2120,Math,27.5,19,36,2,77.85,2.1,-17,1
2120,Physics,34.8,25,47,5,77.85,2.1,11,1
2121,English,35.333333333333336,27,47,3,72.16,2.2,5,1
2121,Math,31.0,22,47,3,72.16,2.2,-23,1
2121,Physics,64.0,48,72,4,72.16,2.2,-6,0
2122,English,78.66666666666667,64,88,6,55.27,2.75,24,0
2122,Math,56.0,49,68,3,55.27,2.75,-2,0
2122,Physics,42.833333333333336,23,51,6,55.27,2.75,-6,1
2123,English,22.666666666666668,17,32,3,67.6,2.76,13,1
2123,Math,72.66666666666667,64,83,6,67.6,2.76,3,0
2123,Physics,29.0,22,36,2,67.6,2.76,14,1
2124,English,57.0,49,71,3,76.12,2.81,22,0
2124,Math,39.333333333333336,26,50,6,76.12,2.81,3,1
2124,Physics,82.8,73,91,5,76.12,2.81,1,0
2125,English,65.33333333333333,55,70,6,87.65,1.39,12,0
2125,Math,33.0,32,34,2,87.65,1.39,-2,1
2125,Physics,46.0,37,55,3,87.65,1.39,-9,0
2126,English,60.2,50,69,5,75.51,2.24,10,0
2126,Math,70.75,64,83,4,75.51,2.24,-4,0
2126,Physics,35.833333333333336,26,44,6,75.51,2.24,-13,1
2127,English,59.666666666666664,51,66,3,66.26,2.12,4,0
2127,Math,67.5,62,73,2,66.26,2.12,-11,0
2127,Physics,67.0,56,79,3,66.26,2.12,23,0
2128,English,63.0,60,66,2,66.83,0.87,6,0
2128,Math,68.5,58,80,6,66.83,0.87,2,0
2128,Physics,46.0,43,49,2,66.83,0.87,-6,0
2129,English,47.8,38,61,5,76.65,2.97,17,0
2129,Math,68.6,56,79,5,76.65,2.97,5,0
2129,Physics,29.8,23,42,5,76.65,2.97,-12,1
2130,English,62.0,58,66,2,75.81,2.06,-8,0
2130,Math,41.666666666666664,39,46,3,75.81,2.06,6,0
2130,Physics,60.25,56,65,4,75.81,2.06,6,0
2131,English,44.5,33,49,6,76.22,3.21,5,1
2131,Math,37.0,29,44,5,76.22,3.21,4,1
2131,Physics,66.5,62,72,4,76.22,3.21,-4,0
2132,English,41.2,30,47,5,75.35,2.71,-15,1
2132,Math,57.2,49,67,5,75.35,2.71,13,0
2132,Physics,55.25,45,60,4,75.35,2.71,-13,0
2133,English,44.666666666666664,32,52,6,77.36,2.35,-3,1
2133,Math,31.0,23,36,3,77.36,2.35,11,1
2133,Physics,59.333333333333336,58,62,3,77.36,2.35,0,0
2134,English,32.333333333333336,30,35,3,53.67,2.41,3,1
2134,Math,41.0,28,49,6,53.67,2.41,21,1
2134,Physics,41.666666666666664,36,48,6,53.67,2.41,-7,0
2135,English,26.0,21,33,5,75.13,0.73,6,1
2135,Math,66.33333333333333,62,75,6,75.13,0.73,-7,0
2135,Physics,49.666666666666664,45,58,3,75.13,0.73,-12,0
2136,English,35.666666666666664,22,51,3,67.35,3.92,-12,1
2136,Math,45.0,35,53,6,67.35,3.92,9,0
2136,Physics,44.0,33,56,6,67.35,3.92,-14,1
2137,English,63.6,52,76,5,71.28,1.08,-18,0
2137,Math,64.0,56,76,3,71.28,1.08,-20,0
2137,Physics,46.0,38,54,2,71.28,1.08,16,0
2138,English,61.25,54,73,4,86.85,4.11,-4,0
2138,Math,37.5,27,48,2,86.85,4.11,-21,1
2138,Physics,62.833333333333336,53,75,6,86.85,4.11,-8,0
2139,English,60.0,48,71,5,83.21,2.41,-8,0
2139,Math,36.6,27,42,5,83.21,2.41,8,1
2139,Physics,38.6,28,48,5,83.21,2.41,-12,1
2140,English,74.0,68,82,5,70.87,2.2,9,0
2140,Math,61.333333333333336,54,80,6,70.87,2.2,26,0
2140,Physics,76.16666666666667,60,89,6,70.87,2.2,15,0
2141,English,72.0,61,82,6,77.74,3.09,-5,0
2141,Math,79.5,78,81,2,77.74,3.09,3,0
2141,Physics,30.0,20,38,3,77.74,3.09,18,1
2142,English,57.0,52,64,5,66.5,2.29,-9,0
2142,Math,50.2,40,56,5,66.5,2.29,-11,0
2142,Physics,48.0,43,51,3,66.5,2.29,1,0
2143,English,32.75,18,47,4,81.3,1.93,1,1
2143,Math,76.33333333333333,63,86,3,81.3,1.93,-6,0
2143,Physics,51.0,38,62,5,81.3,1.93,-3,0
2144,English,76.75,64,89,4,71.96,3.67,1,0
2144,Math,60.0,51,69,4,71.96,3.67,-7,0
2144,Physics,59.333333333333336,51,72,3,71.96,3.67,-4,0
2145,English,49.833333333333336,41,58,6,71.92,3.69,1,0
2145,Math,69.5,57,79,6,71.92,3.69,-20,0
2145,Physics,36.25,32,40,4,71.92,3.69,-5,1
2146,English,64.0,54,74,2,82.52,2.91,20,0
2146,Math,23.0,19,33,4,82.52,2.91,13,1
2146,Physics,38.2,27,51,5,82.52,2.91,23,1
2147,English,38.2,27,47,5,70.43,2.57,8,1
2147,Math,47.2,39,58,5,70.43,2.57,13,0
2147,Physics,35.2,29,45,5,70.43,2.57,-4,1
2148,English,70.25,63,83,4,71.73,3.81,11,0
2148,Math,77.4,64,90,5,71.73,3.81,-8,0
2148,Physics,63.0,53,73,2,71.73,3.81,-20,0
2149,English,62.75,58,71,4,77.1,3.08,-11,0
2149,Math,53.666666666666664,46,66,6,77.1,3.08,-12,0
2149,Physics,80.16666666666667,66,91,6,77.1,3.08,-5,0
2150,English,50.4,34,60,5,61.06,1.78,-2,1
2150,Math,41.8,37,50,5,61.06,1.78,-5,0
2150,Physics,80.33333333333333,72,88,3,61.06,1.78,7,0
2151,English,56.0,46,66,2,52.55,2.94,20,0
2151,Math,53.5,53,54,2,52.55,2.94,1,0
2151,Physics,40.6,31,47,5,52.55,2.94,-1,1
2152,English,51.5,49,54,2,67.24,3.53,5,0
2152,Math,65.16666666666667,55,77,6,67.24,3.53,6,0
2152,Physics,42.0,29,51,5,67.24,3.53,-1,1
2153,English,53.25,37,63,4,74.99,1.29,-5,0
2153,Math,36.333333333333336,29,45,3,74.99,1.29,-6,1
2153,Physics,60.8,50,72,5,74.99,1.29,-8,0
2154,English,66.0,59,74,4,78.02,2.27,9,0
2154,Math,68.8,59,76,5,78.02,2.27,14,0
2154,Physics,72.0,63,81,2,78.02,2.27,18,0
2155,English,51.166666666666664,36,63,6,82.07,3.07,11,0
2155,Math,56.25,43,62,4,82.07,3.07,16,0
2155,Physics,61.0,49,72,5,82.07,3.07,13,0
2156,English,70.0,60,79,4,84.01,1.89,-11,0
2156,Math,34.5,29,37,4,84.01,1.89,-8,1
2156,Physics,60.666666666666664,47,72,6,84.01,1.89,17,0
2157,English,53.666666666666664,46,63,3,84.92,1.27,-11,0
2157,Math,78.0,76,81,3,84.92,1.27,1,0
2157,Physics,49.666666666666664,38,60,6,84.92,1.27,11,0
2158,English,75.0,66,83,6,57.04,3.03,-3,0
2158,Math,81.83333333333333,71,91,6,57.04,3.03,-4,0
2158,Physics,43.5,34,59,6,57.04,3.03,-24,1
2159,English,68.0,54,81,4,81.22,0.69,5,0
2159,Math,33.5,23,44,4,81.22,0.69,18,1
2159,Physics,71.4,65,79,5,81.22,0.69,-11,0
2160,English,58.5,51,68,4,81.26,2.96,-1,0
2160,Math,57.166666666666664,52,66,6,81.26,2.96,8,0
2160,Physics,51.0,43,60,5,81.26,2.96,7,0
2161,English,52.0,45,59,2,81.74,0.9,14,0
2161,Math,51.5,48,55,2,81.74,0.9,-7,0
2161,Physics,62.5,60,65,2,81.74,0.9,-5,0
2162,English,34.2,22,47,5,78.53,2.84,-16,1
2162,Math,48.666666666666664,34,63,6,78.53,2.84,25,1
2162,Physics,60.833333333333336,56,66,6,78.53,2.84,9,0
2163,English,78.0,75,80,3,78.18,1.06,-5,0
2163,Math,74.8,65,89,5,78.18,1.06,-8,0
2163,Physics,31.4,23,37,5,78.18,1.06,2,1
2164,English,36.5,35,38,2,63.35,3.04,-3,1
2164,Math,73.4,60,82,5,63.35,3.04,11,0
2164,Physics,52.333333333333336,39,66,6,63.35,3.04,2,0
2165,English,27.666666666666668,21,38,3,73.45,2.4,17,1
2165,Math,71.0,60,86,5,73.45,2.4,-5,0
2165,Physics,69.4,59,75,5,73.45,2.4,7,0
2166,English,40.0,30,48,5,77.89,3.43,16,1
2166,Math,65.5,56,72,6,77.89,3.43,6,0
2166,Physics,49.2,37,62,5,77.89,3.43,5,0
2167,English,74.8,66,89,5,80.7,2.17,-17,0
2167,Math,85.0,70,93,5,80.7,2.17,8,0
2167,Physics,77.5,61,84,6,80.7,2.17,-22,0
2168,English,39.75,32,48,4,75.07,2.42,-16,1
2168,Math,73.66666666666667,67,83,6,75.07,2.42,2,0
2168,Physics,81.0,71,87,3,75.07,2.42,16,0
2169,English,33.0,25,43,5,69.39,2.45,-3,1
2169,Math,56.2,51,64,5,69.39,2.45,-7,0
2169,Physics,46.333333333333336,40,56,3,69.39,2.45,3,0
2170,English,67.4,57,76,5,80.66,2.31,-10,0
2170,Math,61.25,48,74,4,80.66,2.31,1,0
2170,Physics,46.333333333333336,32,53,6,80.66,2.31,-2,1
2171,English,43.75,33,58,4,70.36,2.05,-16,1
2171,Math,56.0,51,60,4,70.36,2.05,5,0
2171,Physics,39.0,38,40,2,70.36,2.05,-2,1
2172,English,39.833333333333336,32,56,6,69.65,3.72,16,1
2172,Math,69.4,53,81,5,69.65,3.72,-17,0
2172,Physics,42.5,29,52,4,69.65,3.72,-9,1
2173,English,43.666666666666664,30,54,6,80.35,2.88,-5,1
2173,Math,65.0,59,73,4,80.35,2.88,7,0
2173,Physics,78.0,71,85,2,80.35,2.88,-14,0
2174,English,66.16666666666667,55,79,6,71.78,0.97,-21,0
2174,Math,78.0,70,89,5,71.78,0.97,9,0
2174,Physics,79.33333333333333,71,87,3,71.78,0.97,7,0
2175,English,42.4,31,54,5,71.23,2.59,-19,1
2175,Math,80.16666666666667,66,88,6,71.23,2.59,0,0
2175,Physics,57.6,51,65,5,71.23,2.59,-6,0
2176,English,69.33333333333333,56,84,3,82.6,0.56,12,0
2176,Math,39.25,31,46,4,82.6,0.56,-10,1
2176,Physics,65.0,51,75,4,82.6,0.56,9,0
2177,English,76.33333333333333,75,78,3,54.3,2.44,-3,0
2177,Math,43.666666666666664,28,52,3,54.3,2.44,24,1
2177,Physics,51.6,42,63,5,54.3,2.44,-21,1
